2024-02-19 23:44:50,32.7,32.0,34.3,30.9,37.8,39.2,36.0,37.0
2024-02-19 23:44:52,31.6,32.3,33.0,29.3,34.4,38.4,37.3,31.9
2024-02-19 23:44:54,27.3,22.2,23.0,20.8,24.8,24.2,21.9,29.9
2024-02-19 23:44:56,18.9,19.4,22.2,23.0,21.2,25.5,22.4,25.0
2024-02-19 23:44:58,24.0,18.1,26.0,25.3,21.6,27.2,27.3,26.8
2024-02-19 23:45:00,28.4,32.3,32.7,29.9,35.0,33.7,30.9,29.8
2024-02-19 23:45:02,29.0,33.3,38.6,27.1,35.1,38.2,33.0,27.1
2024-02-19 23:45:04,33.7,24.0,28.6,24.5,26.5,30.3,26.7,33.7
2024-02-19 23:45:06,15.5,17.7,21.0,15.8,17.8,18.0,21.8,20.8
2024-02-19 23:45:08,25.8,27.6,24.2,23.1,22.1,28.6,27.6,21.1
2024-02-19 23:45:10,31.0,26.0,37.6,29.3,28.4,30.6,23.2,22.3
2024-02-19 23:45:12,33.7,30.6,28.4,32.0,30.5,35.0,31.3,30.9
2024-02-19 23:45:14,31.6,32.7,34.0,37.6,34.0,34.6,30.3,30.6
2024-02-19 23:45:16,25.0,19.8,19.6,20.6,29.0,22.7,23.5,19.1
2024-02-19 23:45:18,20.7,35.4,24.5,24.5,21.9,28.7,21.9,22.1
2024-02-19 23:45:20,27.4,38.2,34.3,29.2,31.6,26.9,29.3,29.3
2024-02-19 23:45:22,32.6,33.3,35.4,30.2,33.7,35.1,34.0,32.3
2024-02-19 23:45:24,22.3,22.4,27.0,22.0,30.6,24.0,27.3,22.9
2024-02-19 23:45:26,22.1,22.7,27.3,20.8,32.7,25.3,18.9,23.5
2024-02-19 23:45:28,24.2,21.9,23.0,24.2,25.5,19.6,24.2,17.5
2024-02-19 23:45:30,32.0,35.1,28.4,29.9,29.6,32.3,31.3,31.3
2024-02-19 23:45:32,33.0,26.8,31.2,31.3,35.1,32.0,33.0,36.1
2024-02-19 23:45:34,21.3,21.6,20.6,26.5,22.8,23.0,20.0,25.5
2024-02-19 23:45:36,15.6,17.0,20.0,25.3,26.2,20.2,25.7,19.2
2024-02-19 23:45:38,26.0,22.2,24.8,25.0,26.0,24.7,28.9,22.7
2024-02-19 23:45:40,20.7,21.5,29.7,26.0,26.5,30.9,25.8,28.9
2024-02-19 23:45:42,34.0,38.8,36.5,36.1,35.7,35.1,36.7,37.0
2024-02-19 23:45:44,23.7,21.9,30.7,27.6,29.0,24.7,24.5,25.0
2024-02-19 23:45:46,18.4,17.2,23.5,18.4,26.5,21.0,20.4,19.4
2024-02-19 23:45:48,26.3,21.1,22.9,22.2,25.0,26.3,21.6,19.2
2024-02-19 23:45:50,34.3,35.4,35.7,33.7,35.3,31.6,36.9,38.2
2024-02-19 23:45:53,22.1,22.4,26.3,34.3,27.0,24.0,24.2,25.3
2024-02-19 23:45:55,24.7,24.0,26.3,20.8,25.8,24.7,27.6,27.3
2024-02-19 23:45:57,19.6,20.0,18.0,16.7,19.0,22.0,15.2,20.2
2024-02-19 23:45:59,25.5,24.5,25.0,31.3,25.2,27.5,23.2,29.7
2024-02-19 23:46:01,29.5,41.3,34.3,27.7,36.4,39.6,34.0,34.7
2024-02-19 23:46:03,33.3,35.4,36.3,35.0,40.2,29.9,35.0,40.6
2024-02-19 23:46:05,25.3,31.0,26.0,23.7,27.1,25.0,28.9,27.3
2024-02-19 23:46:07,16.1,16.5,23.5,20.6,18.4,23.0,20.4,21.4
2024-02-19 23:46:09,23.7,24.5,30.6,23.5,27.6,20.0,20.2,22.7
2024-02-19 23:46:11,29.5,31.6,27.8,38.0,30.6,32.3,28.6,31.0
2024-02-19 23:46:13,41.7,44.8,43.0,42.3,41.7,43.7,40.8,40.8
2024-02-19 23:46:15,56.1,41.0,49.5,35.8,47.1,44.0,43.3,49.5
2024-02-19 23:46:17,22.9,46.5,22.4,73.5,25.7,29.7,29.7,26.5
2024-02-19 23:46:19,43.3,48.0,42.9,37.8,39.8,35.6,57.4,38.2
2024-02-19 23:46:21,77.6,69.1,65.0,66.3,67.6,67.6,63.7,61.5
2024-02-19 23:46:23,55.2,62.0,68.7,66.3,57.8,67.6,65.3,66.7
2024-02-19 23:46:25,73.0,70.4,72.1,72.7,73.5,79.6,68.7,70.7
2024-02-19 23:46:27,64.6,69.3,56.4,57.6,59.6,71.0,56.0,59.6
2024-02-19 23:46:29,69.9,46.5,58.4,43.1,50.5,46.5,40.8,37.6
2024-02-19 23:46:31,76.5,68.0,62.2,58.8,64.1,63.5,67.3,58.8
2024-02-19 23:46:33,86.9,69.4,72.3,72.3,80.0,68.7,76.2,73.7
2024-02-19 23:46:35,93.1,89.2,87.9,88.1,89.9,87.9,85.6,88.5
2024-02-19 23:46:37,44.7,74.7,52.6,66.0,51.5,45.4,49.5,50.0
2024-02-19 23:46:39,25.0,92.0,33.7,29.7,27.7,30.3,31.2,26.3
2024-02-19 23:46:41,60.6,61.6,52.0,55.6,49.0,47.1,44.4,60.6
2024-02-19 23:46:43,62.9,37.9,57.7,53.0,50.0,41.1,60.2,50.0
2024-02-19 23:46:45,57.7,46.9,52.0,66.0,57.0,50.0,70.6,57.6
2024-02-19 23:46:47,42.7,53.5,40.6,49.5,36.3,47.4,41.2,62.6
2024-02-19 23:46:49,57.6,78.1,57.3,62.4,59.2,61.4,62.0,56.0
2024-02-19 23:46:51,51.9,96.0,65.3,52.0,50.5,65.3,56.2,48.0
2024-02-19 23:46:53,46.1,78.4,40.8,38.8,39.0,56.0,36.9,45.1
2024-02-19 23:46:55,62.7,54.0,43.0,44.1,46.2,44.4,56.6,42.3
2024-02-19 23:46:57,28.6,54.5,25.5,20.4,24.0,20.4,57.7,24.0
2024-02-19 23:46:59,47.5,24.2,45.0,29.1,40.4,28.0,53.5,29.8
2024-02-19 23:47:01,45.5,55.9,32.0,24.2,35.9,42.7,38.8,32.4
2024-02-19 23:47:03,43.1,88.1,41.4,44.9,43.0,47.0,46.2,44.0
2024-02-19 23:47:05,49.5,85.9,41.4,41.6,45.1,41.4,43.6,46.0
2024-02-19 23:47:07,47.5,56.6,48.1,42.0,39.2,42.9,46.6,52.9
2024-02-19 23:47:09,48.0,49.0,44.6,55.9,49.5,54.4,46.9,74.5
2024-02-19 23:47:11,60.6,58.4,56.0,61.9,64.4,62.4,72.3,55.0
2024-02-19 23:47:13,25.5,30.6,29.7,27.1,26.9,39.2,29.2,29.0
2024-02-19 23:47:15,29.2,30.2,32.4,28.3,28.3,25.3,25.8,26.8
2024-02-19 23:47:17,16.5,16.3,18.2,21.4,16.7,21.2,20.8,21.0
2024-02-19 23:47:19,18.2,17.3,24.3,20.2,18.2,17.8,17.2,18.8
2024-02-19 23:47:21,27.4,27.4,34.3,22.8,30.9,27.4,27.7,30.6
2024-02-19 23:47:23,57.3,57.6,57.0,71.1,55.6,57.7,59.4,57.6
2024-02-19 23:47:25,57.1,50.5,53.5,49.5,47.9,48.9,50.5,52.1
2024-02-19 23:47:27,21.4,20.0,24.5,20.6,21.6,22.7,19.6,19.6
2024-02-19 23:47:29,17.2,19.0,16.5,13.5,21.4,21.8,16.5,31.4
2024-02-19 23:47:31,28.9,29.6,21.3,21.3,29.7,30.0,32.7,22.9
2024-02-19 23:47:33,27.4,29.3,32.4,26.3,29.3,26.5,32.7,29.3
2024-02-19 23:47:35,28.0,23.7,19.4,23.2,20.0,28.0,19.8,29.3
2024-02-19 23:47:37,17.5,16.5,17.3,19.4,21.2,22.0,26.8,14.0
2024-02-19 23:47:39,26.3,20.2,15.6,20.2,19.4,23.2,20.2,20.2
2024-02-19 23:47:41,24.8,25.0,27.4,22.2,22.0,32.7,24.0,19.8
2024-02-19 23:47:43,34.8,32.6,29.4,32.7,29.5,35.0,26.0,28.6
2024-02-19 23:47:45,27.4,27.8,32.0,27.3,29.2,30.0,29.3,29.9
2024-02-19 23:47:47,13.7,19.2,20.6,17.9,13.4,13.1,17.3,16.0
2024-02-19 23:47:49,35.0,37.0,42.2,37.3,34.3,40.0,41.4,36.1
2024-02-19 23:47:51,22.9,22.3,26.0,29.3,23.2,23.7,23.7,24.2
2024-02-19 23:47:53,21.6,24.7,29.8,23.7,27.0,32.4,21.6,26.5
2024-02-19 23:47:55,24.2,25.0,22.5,24.2,23.5,23.0,17.9,19.4
2024-02-19 23:47:57,23.2,23.0,29.0,20.8,24.0,21.9,20.8,22.4
2024-02-19 23:47:59,18.2,36.3,23.0,20.0,17.3,21.4,13.7,20.2
2024-02-19 23:48:01,22.9,22.4,27.7,27.0,25.5,21.9,22.2,24.2
2024-02-19 23:48:03,31.3,28.7,36.5,31.7,30.6,34.6,30.0,31.4
2024-02-19 23:48:05,34.0,33.0,37.6,34.0,36.5,39.2,36.7,35.7
2024-02-19 23:48:07,63.3,49.5,43.6,42.4,56.0,48.0,38.4,49.5
2024-02-19 23:48:09,28.4,23.7,38.4,29.4,24.0,26.5,29.9,27.1
2024-02-19 23:48:11,33.7,40.6,35.7,37.0,37.6,32.6,41.1,36.6
2024-02-19 23:48:13,39.2,34.0,47.2,38.2,44.4,38.3,40.8,33.7
2024-02-19 23:48:15,80.9,73.5,80.2,75.3,73.7,70.1,76.8,79.6
2024-02-19 23:48:17,71.7,70.8,64.6,69.8,66.0,80.2,64.6,67.3
2024-02-19 23:48:19,22.3,25.7,34.3,22.4,20.8,23.8,19.8,29.6
2024-02-19 23:48:21,32.3,25.0,28.0,28.1,27.8,28.6,28.1,32.3
2024-02-19 23:48:23,39.2,35.8,38.1,34.0,37.6,38.0,44.4,37.1
2024-02-19 23:48:25,28.9,29.7,27.6,29.3,31.3,37.4,35.4,26.5
2024-02-19 23:48:27,41.4,39.6,37.4,32.7,41.0,37.0,39.0,76.0
2024-02-19 23:48:29,40.4,40.4,40.2,42.9,43.6,44.0,48.5,64.9
2024-02-19 23:48:31,37.1,38.8,44.9,40.8,37.0,41.7,58.8,39.8
2024-02-19 23:48:33,88.5,85.6,82.0,82.7,83.3,78.0,85.1,79.0
2024-02-19 23:48:35,78.1,76.8,81.8,76.5,74.2,72.3,78.4,80.6
2024-02-19 23:48:37,54.6,61.9,56.9,51.5,50.5,51.5,73.7,49.5
2024-02-19 23:48:39,33.7,28.9,32.1,29.0,28.6,30.7,27.6,28.6
2024-02-19 23:48:41,20.8,20.2,26.0,24.5,20.2,26.0,20.6,24.0
2024-02-19 23:48:43,60.6,57.1,61.1,64.9,61.2,59.8,56.7,65.7
2024-02-19 23:48:45,53.1,40.2,43.0,45.5,42.9,41.1,39.4,42.9
2024-02-19 23:48:47,24.0,22.7,24.5,21.9,22.4,28.6,22.9,21.9
2024-02-19 23:48:49,27.8,23.7,40.4,28.4,34.0,27.8,27.6,28.7
2024-02-19 23:48:51,29.9,34.0,38.4,29.8,35.6,31.2,38.5,36.4
2024-02-19 23:48:53,49.0,39.8,40.0,42.7,37.1,40.2,38.1,39.6
2024-02-19 23:48:55,43.4,40.0,54.8,43.6,43.1,39.6,54.0,45.1
2024-02-19 23:48:57,27.1,45.5,24.2,21.1,26.3,24.0,32.4,24.2
2024-02-19 23:48:59,32.0,42.4,32.0,25.8,32.7,30.0,27.6,32.4
2024-02-19 23:49:01,35.4,31.3,37.0,35.7,33.7,36.6,34.4,39.8
2024-02-19 23:49:03,50.0,47.9,48.0,42.9,45.3,51.0,42.9,41.4
2024-02-19 23:49:05,49.0,55.2,40.6,43.3,37.1,52.0,38.9,50.0
2024-02-19 23:49:07,19.6,24.3,18.8,18.2,20.8,17.7,25.7,15.8
2024-02-19 23:49:09,32.3,41.8,45.6,36.4,41.7,31.3,40.6,32.6
2024-02-19 23:49:11,21.9,24.0,24.5,21.4,20.6,24.0,35.0,25.3
2024-02-19 23:49:13,23.7,28.0,28.6,21.3,23.2,29.9,29.9,23.2
2024-02-19 23:49:15,28.6,21.9,23.0,24.2,26.5,22.7,23.2,24.0
2024-02-19 23:49:17,52.0,48.5,52.9,57.7,44.4,56.7,49.5,46.9
2024-02-19 23:49:19,67.4,63.3,65.3,73.5,72.2,66.0,63.9,66.3
2024-02-19 23:49:21,64.5,66.3,63.0,69.5,59.4,55.9,68.4,75.5
2024-02-19 23:49:23,90.9,80.8,73.7,83.7,78.1,78.8,76.5,80.6
2024-02-19 23:49:26,81.8,76.5,72.4,76.5,75.3,78.8,82.3,81.2
2024-02-19 23:49:28,68.4,62.9,71.1,68.4,62.6,56.1,61.5,61.8
2024-02-19 23:49:30,64.2,56.2,76.8,71.6,64.3,66.0,63.7,60.2
2024-02-19 23:49:32,57.4,62.9,48.0,65.3,59.8,57.3,53.6,69.3
2024-02-19 23:49:34,25.3,22.2,23.7,29.0,32.3,22.2,25.5,22.1
2024-02-19 23:49:36,21.9,22.2,25.5,27.5,22.1,24.2,26.0,22.0
2024-02-19 23:49:38,22.2,24.8,22.2,20.8,29.4,24.0,24.8,18.6
2024-02-19 23:49:40,37.8,29.6,31.6,33.3,34.7,32.0,39.8,30.2
2024-02-19 23:49:42,21.9,15.5,17.8,17.5,15.8,16.3,17.5,22.7
2024-02-19 23:49:44,25.7,22.2,23.5,22.0,19.8,25.3,22.2,26.5
2024-02-19 23:49:46,37.5,40.8,35.4,36.4,41.7,42.0,34.4,30.5
2024-02-19 23:49:48,23.4,24.7,27.3,23.2,17.2,28.1,20.4,30.3
2024-02-19 23:49:50,69.4,67.3,57.0,55.3,55.7,56.4,67.4,59.6
2024-02-19 23:49:52,59.0,57.0,60.4,62.4,52.6,49.5,64.9,68.4
